,Date,Location,WindSpeed9am
30912,2010-02-06,Sydney,31.0
30913,2010-02-07,Sydney,19.0
30914,2010-02-08,Sydney,7.0
30915,2010-02-09,Sydney,4.0
30916,2010-02-10,Sydney,9.0
30917,2010-02-11,Sydney,4.0
30918,2010-02-12,Sydney,2.0
30919,2010-02-13,Sydney,17.0
30920,2010-02-14,Sydney,9.0
30921,2010-02-15,Sydney,11.0
30922,2010-02-16,Sydney,22.0
30923,2010-02-17,Sydney,9.0
30924,2010-02-18,Sydney,19.0
30925,2010-02-19,Sydney,19.0
30926,2010-02-20,Sydney,13.0
30927,2010-02-21,Sydney,4.0
30928,2010-02-22,Sydney,7.0
30929,2010-02-23,Sydney,24.0
30930,2010-02-24,Sydney,9.0
30931,2010-02-25,Sydney,15.0
30932,2010-02-26,Sydney,7.0
30933,2010-02-27,Sydney,2.0
30934,2010-02-28,Sydney,4.0
30935,2010-03-01,Sydney,19.0
30936,2010-03-02,Sydney,17.0
30937,2010-03-03,Sydney,11.0
30938,2010-03-04,Sydney,0.0
30939,2010-03-05,Sydney,20.0
30940,2010-03-06,Sydney,2.0
30941,2010-03-07,Sydney,19.0
30942,2010-03-08,Sydney,11.0
30943,2010-03-09,Sydney,11.0
30944,2010-03-10,Sydney,20.0
30945,2010-03-11,Sydney,24.0
30946,2010-03-12,Sydney,19.0
30947,2010-03-13,Sydney,22.0
30948,2010-03-14,Sydney,13.0
30949,2010-03-15,Sydney,11.0
30950,2010-03-16,Sydney,15.0
30951,2010-03-17,Sydney,13.0
30952,2010-03-18,Sydney,9.0
30953,2010-03-19,Sydney,6.0
30954,2010-03-20,Sydney,15.0
30955,2010-03-21,Sydney,9.0
30956,2010-03-22,Sydney,9.0
30957,2010-03-23,Sydney,13.0
30958,2010-03-24,Sydney,17.0
30959,2010-03-25,Sydney,7.0
30960,2010-03-26,Sydney,9.0
30961,2010-03-27,Sydney,17.0
30962,2010-03-28,Sydney,6.0
30963,2010-03-29,Sydney,7.0
30964,2010-03-30,Sydney,4.0
30965,2010-03-31,Sydney,24.0
30966,2010-04-01,Sydney,24.0
30967,2010-04-02,Sydney,13.0
30968,2010-04-03,Sydney,17.0
30969,2010-04-04,Sydney,13.0
30970,2010-04-05,Sydney,9.0
30971,2010-04-06,Sydney,0.0
30972,2010-04-07,Sydney,15.0
30973,2010-04-08,Sydney,17.0
30974,2010-04-09,Sydney,15.0
30975,2010-04-10,Sydney,9.0
30976,2010-04-11,Sydney,15.0
30977,2010-04-12,Sydney,30.0
30978,2010-04-13,Sydney,17.0
30979,2010-04-14,Sydney,15.0
30980,2010-04-15,Sydney,15.0
30981,2010-04-16,Sydney,9.0
30982,2010-04-17,Sydney,11.0
30983,2010-04-18,Sydney,11.0
30984,2010-04-19,Sydney,6.0
30985,2010-04-20,Sydney,13.0
30986,2010-04-21,Sydney,15.0
30987,2010-04-22,Sydney,11.0
30988,2010-04-23,Sydney,13.0
30989,2010-04-24,Sydney,11.0
30990,2010-04-25,Sydney,20.0
30991,2010-04-26,Sydney,24.0
30992,2010-04-27,Sydney,19.0
30993,2010-04-28,Sydney,15.0
30994,2010-04-29,Sydney,24.0
30995,2010-04-30,Sydney,20.0
30996,2010-05-01,Sydney,13.0
30997,2010-05-02,Sydney,19.0
30998,2010-05-03,Sydney,15.0
30999,2010-05-04,Sydney,2.0
31000,2010-05-05,Sydney,7.0
31001,2010-05-06,Sydney,24.0
31002,2010-05-07,Sydney,20.0
31003,2010-05-08,Sydney,20.0
31004,2010-05-09,Sydney,
31005,2010-05-10,Sydney,13.0
31006,2010-05-11,Sydney,11.0
31007,2010-05-12,Sydney,28.0
31008,2010-05-13,Sydney,24.0
31009,2010-05-14,Sydney,19.0
31010,2010-05-15,Sydney,20.0
31011,2010-05-16,Sydney,17.0
31012,2010-05-17,Sydney,19.0
31013,2010-05-18,Sydney,22.0
31014,2010-05-19,Sydney,20.0
31015,2010-05-20,Sydney,19.0
31016,2010-05-21,Sydney,13.0
31017,2010-05-22,Sydney,22.0
31018,2010-05-23,Sydney,19.0
31019,2010-05-24,Sydney,15.0
31020,2010-05-25,Sydney,11.0
31021,2010-05-26,Sydney,17.0
31022,2010-05-27,Sydney,15.0
31023,2010-05-28,Sydney,15.0
31024,2010-05-29,Sydney,11.0
31025,2010-05-30,Sydney,15.0
31026,2010-05-31,Sydney,22.0
31027,2010-06-01,Sydney,15.0
31028,2010-06-02,Sydney,19.0
31029,2010-06-03,Sydney,19.0
31030,2010-06-04,Sydney,26.0
31031,2010-06-05,Sydney,22.0
31032,2010-06-06,Sydney,28.0
31033,2010-06-07,Sydney,24.0
31034,2010-06-08,Sydney,22.0
31035,2010-06-09,Sydney,6.0
31036,2010-06-10,Sydney,26.0
31037,2010-06-11,Sydney,19.0
31038,2010-06-12,Sydney,20.0
31039,2010-06-13,Sydney,22.0
31040,2010-06-14,Sydney,22.0
31041,2010-06-15,Sydney,17.0
31042,2010-06-16,Sydney,11.0
31043,2010-06-17,Sydney,11.0
31044,2010-06-18,Sydney,15.0
31045,2010-06-19,Sydney,19.0
31046,2010-06-20,Sydney,19.0
31047,2010-06-21,Sydney,15.0
31048,2010-06-22,Sydney,9.0
31049,2010-06-23,Sydney,17.0
31050,2010-06-24,Sydney,15.0
31051,2010-06-25,Sydney,13.0
31052,2010-06-26,Sydney,20.0
31053,2010-06-27,Sydney,20.0
31054,2010-06-28,Sydney,22.0
31055,2010-06-29,Sydney,13.0
31056,2010-06-30,Sydney,11.0
31057,2010-07-01,Sydney,20.0
31058,2010-07-02,Sydney,15.0
31059,2010-07-03,Sydney,24.0
31060,2010-07-04,Sydney,22.0
31061,2010-07-05,Sydney,20.0
31062,2010-07-06,Sydney,7.0
31063,2010-07-07,Sydney,22.0
31064,2010-07-08,Sydney,17.0
31065,2010-07-09,Sydney,19.0
31066,2010-07-10,Sydney,17.0
31067,2010-07-11,Sydney,13.0
31068,2010-07-12,Sydney,19.0
31069,2010-07-13,Sydney,7.0
31070,2010-07-14,Sydney,20.0
31071,2010-07-15,Sydney,24.0
31072,2010-07-16,Sydney,24.0
31073,2010-07-17,Sydney,26.0
31074,2010-07-18,Sydney,20.0
31075,2010-07-19,Sydney,15.0
31076,2010-07-20,Sydney,19.0
31077,2010-07-21,Sydney,19.0
31078,2010-07-22,Sydney,28.0
31079,2010-07-23,Sydney,20.0
31080,2010-07-24,Sydney,22.0
31081,2010-07-25,Sydney,11.0
31082,2010-07-26,Sydney,15.0
31083,2010-07-27,Sydney,13.0
31084,2010-07-28,Sydney,4.0
31085,2010-07-29,Sydney,6.0
31086,2010-07-30,Sydney,22.0
31087,2010-07-31,Sydney,7.0
31088,2010-08-01,Sydney,11.0
31089,2010-08-02,Sydney,24.0
31090,2010-08-03,Sydney,
31091,2010-08-04,Sydney,
31092,2010-08-05,Sydney,17.0
31093,2010-08-06,Sydney,19.0
31094,2010-08-07,Sydney,26.0
31095,2010-08-08,Sydney,20.0
31096,2010-08-09,Sydney,15.0
31097,2010-08-10,Sydney,2.0
31098,2010-08-11,Sydney,19.0
31099,2010-08-12,Sydney,35.0
31100,2010-08-13,Sydney,26.0
31101,2010-08-14,Sydney,11.0
31102,2010-08-15,Sydney,22.0
31103,2010-08-16,Sydney,24.0
31104,2010-08-17,Sydney,26.0
31105,2010-08-18,Sydney,13.0
31106,2010-08-19,Sydney,22.0
31107,2010-08-20,Sydney,11.0
31108,2010-08-21,Sydney,20.0
31109,2010-08-22,Sydney,22.0
31110,2010-08-23,Sydney,6.0
31111,2010-08-24,Sydney,17.0
31112,2010-08-25,Sydney,17.0
31113,2010-08-26,Sydney,19.0
31114,2010-08-27,Sydney,20.0
31115,2010-08-28,Sydney,20.0
31116,2010-08-29,Sydney,15.0
31117,2010-08-30,Sydney,4.0
31118,2010-08-31,Sydney,9.0
31119,2010-09-01,Sydney,
31120,2010-09-02,Sydney,
31121,2010-09-03,Sydney,
31122,2010-09-04,Sydney,
31123,2010-09-05,Sydney,
31124,2010-09-06,Sydney,
31125,2010-09-07,Sydney,
31126,2010-09-08,Sydney,15.0
31127,2010-09-09,Sydney,2.0
31128,2010-09-10,Sydney,9.0
31129,2010-09-11,Sydney,20.0
31130,2010-09-12,Sydney,15.0
31131,2010-09-13,Sydney,13.0
31132,2010-09-14,Sydney,28.0
31133,2010-09-15,Sydney,13.0
31134,2010-09-16,Sydney,24.0
31135,2010-09-17,Sydney,20.0
31136,2010-09-18,Sydney,17.0
31137,2010-09-19,Sydney,11.0
31138,2010-09-20,Sydney,13.0
31139,2010-09-21,Sydney,15.0
31140,2010-09-22,Sydney,11.0
31141,2010-09-23,Sydney,13.0
31142,2010-09-24,Sydney,13.0
31143,2010-09-25,Sydney,9.0
31144,2010-09-26,Sydney,6.0
31145,2010-09-27,Sydney,9.0
31146,2010-09-28,Sydney,11.0
31147,2010-09-29,Sydney,11.0
31148,2010-09-30,Sydney,11.0
31149,2010-10-01,Sydney,9.0
31150,2010-10-02,Sydney,13.0
31151,2010-10-03,Sydney,19.0
31152,2010-10-04,Sydney,7.0
31153,2010-10-05,Sydney,2.0
31154,2010-10-06,Sydney,
31155,2010-10-07,Sydney,
31156,2010-10-08,Sydney,4.0
31157,2010-10-09,Sydney,20.0
31158,2010-10-10,Sydney,28.0
31159,2010-10-11,Sydney,26.0
31160,2010-10-12,Sydney,13.0
31161,2010-10-13,Sydney,7.0
31162,2010-10-14,Sydney,22.0
31163,2010-10-15,Sydney,13.0
31164,2010-10-16,Sydney,46.0
31165,2010-10-17,Sydney,24.0
31166,2010-10-18,Sydney,24.0
31167,2010-10-19,Sydney,17.0
31168,2010-10-20,Sydney,11.0
31169,2010-10-21,Sydney,11.0
31170,2010-10-22,Sydney,6.0
31171,2010-10-23,Sydney,7.0
31172,2010-10-24,Sydney,22.0
31173,2010-10-25,Sydney,17.0
31174,2010-10-26,Sydney,13.0
31175,2010-10-27,Sydney,13.0
31176,2010-10-28,Sydney,17.0
31177,2010-10-29,Sydney,11.0
31178,2010-10-30,Sydney,9.0
31179,2010-10-31,Sydney,19.0
31180,2010-11-01,Sydney,22.0
31181,2010-11-02,Sydney,31.0
31182,2010-11-03,Sydney,13.0
31183,2010-11-04,Sydney,15.0
31184,2010-11-05,Sydney,17.0
31185,2010-11-06,Sydney,7.0
31186,2010-11-07,Sydney,13.0
31187,2010-11-08,Sydney,7.0
31188,2010-11-09,Sydney,22.0
31189,2010-11-10,Sydney,6.0
31190,2010-11-11,Sydney,7.0
31191,2010-11-12,Sydney,6.0
31192,2010-11-13,Sydney,11.0
31193,2010-11-14,Sydney,13.0
31194,2010-11-15,Sydney,9.0
31195,2010-11-16,Sydney,13.0
31196,2010-11-17,Sydney,17.0
31197,2010-11-18,Sydney,7.0
31198,2010-11-19,Sydney,26.0
31199,2010-11-20,Sydney,2.0
31200,2010-11-21,Sydney,17.0
31201,2010-11-22,Sydney,4.0
31202,2010-11-23,Sydney,22.0
31203,2010-11-24,Sydney,17.0
31204,2010-11-25,Sydney,17.0
31205,2010-11-26,Sydney,13.0
31206,2010-11-27,Sydney,6.0
31207,2010-11-28,Sydney,9.0
31208,2010-11-29,Sydney,30.0
31209,2010-11-30,Sydney,11.0
31210,2010-12-01,Sydney,30.0
31211,2010-12-02,Sydney,17.0
31212,2010-12-03,Sydney,17.0
31213,2010-12-04,Sydney,6.0
31214,2010-12-05,Sydney,6.0
31215,2010-12-06,Sydney,7.0
31216,2010-12-07,Sydney,19.0
31217,2010-12-08,Sydney,15.0
31218,2010-12-09,Sydney,13.0
31219,2010-12-10,Sydney,17.0
31220,2010-12-11,Sydney,13.0
31221,2010-12-12,Sydney,6.0
31222,2010-12-13,Sydney,15.0
31223,2010-12-14,Sydney,17.0
31224,2010-12-15,Sydney,11.0
31225,2010-12-16,Sydney,4.0
31226,2010-12-17,Sydney,6.0
31227,2010-12-18,Sydney,24.0
31228,2010-12-19,Sydney,15.0
31229,2010-12-20,Sydney,41.0
31230,2010-12-21,Sydney,26.0
31231,2010-12-22,Sydney,19.0
31232,2010-12-23,Sydney,9.0
31233,2010-12-24,Sydney,19.0
31234,2010-12-25,Sydney,0.0
31235,2010-12-26,Sydney,20.0
31236,2010-12-27,Sydney,15.0
31237,2010-12-28,Sydney,11.0
31238,2010-12-29,Sydney,4.0
31239,2010-12-30,Sydney,7.0
31240,2010-12-31,Sydney,7.0
31241,2011-01-01,Sydney,13.0
31242,2011-01-02,Sydney,9.0
31243,2011-01-03,Sydney,17.0
31244,2011-01-04,Sydney,20.0
31245,2011-01-05,Sydney,6.0
31246,2011-01-06,Sydney,20.0
31247,2011-01-07,Sydney,9.0
31248,2011-01-08,Sydney,11.0
31249,2011-01-09,Sydney,22.0
31250,2011-01-10,Sydney,20.0
31251,2011-01-11,Sydney,20.0
31252,2011-01-12,Sydney,13.0
31253,2011-01-13,Sydney,15.0
31254,2011-01-14,Sydney,19.0
31255,2011-01-15,Sydney,9.0
31256,2011-01-16,Sydney,11.0
31257,2011-01-17,Sydney,13.0
31258,2011-01-18,Sydney,13.0
31259,2011-01-19,Sydney,17.0
31260,2011-01-20,Sydney,20.0
31261,2011-01-21,Sydney,4.0
31262,2011-01-22,Sydney,13.0
31263,2011-01-23,Sydney,20.0
31264,2011-01-24,Sydney,11.0
31265,2011-01-25,Sydney,4.0
31266,2011-01-26,Sydney,11.0
31267,2011-01-27,Sydney,9.0
31268,2011-01-28,Sydney,20.0
31269,2011-01-29,Sydney,11.0
31270,2011-01-30,Sydney,15.0
31271,2011-01-31,Sydney,2.0
31272,2011-02-01,Sydney,7.0
31273,2011-02-02,Sydney,13.0
31274,2011-02-03,Sydney,11.0
31275,2011-02-04,Sydney,7.0
31276,2011-02-05,Sydney,24.0
31277,2011-02-06,Sydney,2.0
31278,2011-02-07,Sydney,13.0
31279,2011-02-08,Sydney,11.0
31280,2011-02-09,Sydney,13.0
31281,2011-02-10,Sydney,7.0
31282,2011-02-11,Sydney,7.0
31283,2011-02-12,Sydney,30.0
31284,2011-02-13,Sydney,11.0
31285,2011-02-14,Sydney,20.0
31286,2011-02-15,Sydney,9.0
31287,2011-02-16,Sydney,15.0
31288,2011-02-17,Sydney,11.0
31289,2011-02-18,Sydney,20.0
31290,2011-02-19,Sydney,15.0
31291,2011-02-20,Sydney,6.0
31292,2011-02-21,Sydney,17.0
31293,2011-02-22,Sydney,22.0
31294,2011-02-23,Sydney,13.0
31295,2011-02-24,Sydney,17.0
31296,2011-02-25,Sydney,7.0
31297,2011-02-26,Sydney,4.0
31298,2011-02-27,Sydney,17.0
31299,2011-02-28,Sydney,13.0
31300,2011-03-01,Sydney,9.0
31301,2011-03-02,Sydney,19.0
31302,2011-03-03,Sydney,20.0
31303,2011-03-04,Sydney,9.0
31304,2011-03-05,Sydney,22.0
31305,2011-03-06,Sydney,17.0
31306,2011-03-07,Sydney,9.0
31307,2011-03-08,Sydney,7.0
31308,2011-03-09,Sydney,6.0
31309,2011-03-10,Sydney,6.0
31310,2011-03-11,Sydney,7.0
31311,2011-03-12,Sydney,4.0
31312,2011-03-13,Sydney,9.0
31313,2011-03-14,Sydney,11.0
31314,2011-03-15,Sydney,13.0
31315,2011-03-16,Sydney,11.0
31316,2011-03-17,Sydney,17.0
31317,2011-03-18,Sydney,19.0
31318,2011-03-19,Sydney,24.0
31319,2011-03-20,Sydney,22.0
31320,2011-03-21,Sydney,26.0
31321,2011-03-22,Sydney,9.0
31322,2011-03-23,Sydney,19.0
31323,2011-03-24,Sydney,28.0
31324,2011-03-25,Sydney,28.0
31325,2011-03-26,Sydney,28.0
31326,2011-03-27,Sydney,17.0
31327,2011-03-28,Sydney,15.0
31328,2011-03-29,Sydney,4.0
31329,2011-03-30,Sydney,13.0
31330,2011-03-31,Sydney,22.0
31331,2011-05-01,Sydney,19.0
31332,2011-05-02,Sydney,20.0
31333,2011-05-03,Sydney,15.0
31334,2011-05-04,Sydney,24.0
31335,2011-05-05,Sydney,24.0
31336,2011-05-06,Sydney,19.0
31337,2011-05-07,Sydney,22.0
31338,2011-05-08,Sydney,20.0
31339,2011-05-09,Sydney,22.0
31340,2011-05-10,Sydney,26.0
31341,2011-05-11,Sydney,9.0
31342,2011-05-12,Sydney,26.0
31343,2011-05-13,Sydney,13.0
31344,2011-05-14,Sydney,28.0
31345,2011-05-15,Sydney,24.0
31346,2011-05-16,Sydney,17.0
31347,2011-05-17,Sydney,22.0
31348,2011-05-18,Sydney,19.0
31349,2011-05-19,Sydney,15.0
31350,2011-05-20,Sydney,15.0
31351,2011-05-21,Sydney,17.0
31352,2011-05-22,Sydney,13.0
31353,2011-05-23,Sydney,15.0
31354,2011-05-24,Sydney,7.0
31355,2011-05-25,Sydney,33.0
31356,2011-05-26,Sydney,20.0
31357,2011-05-27,Sydney,22.0
31358,2011-05-28,Sydney,22.0
31359,2011-05-29,Sydney,20.0
31360,2011-05-30,Sydney,30.0
31361,2011-05-31,Sydney,39.0
31362,2011-06-01,Sydney,22.0
31363,2011-06-02,Sydney,11.0
31364,2011-06-03,Sydney,20.0
31365,2011-06-04,Sydney,13.0
31366,2011-06-05,Sydney,20.0
31367,2011-06-06,Sydney,7.0
31368,2011-06-07,Sydney,13.0
31369,2011-06-08,Sydney,22.0
31370,2011-06-09,Sydney,22.0
31371,2011-06-10,Sydney,19.0
31372,2011-06-11,Sydney,20.0
31373,2011-06-12,Sydney,28.0
31374,2011-06-13,Sydney,17.0
31375,2011-06-14,Sydney,22.0
31376,2011-06-15,Sydney,37.0
31377,2011-06-16,Sydney,31.0
31378,2011-06-17,Sydney,9.0
31379,2011-06-18,Sydney,17.0
31380,2011-06-19,Sydney,19.0
31381,2011-06-20,Sydney,11.0
31382,2011-06-21,Sydney,20.0
31383,2011-06-22,Sydney,19.0
31384,2011-06-23,Sydney,9.0
31385,2011-06-24,Sydney,20.0
31386,2011-06-25,Sydney,19.0
31387,2011-06-26,Sydney,13.0
31388,2011-06-27,Sydney,28.0
31389,2011-06-28,Sydney,20.0
31390,2011-06-29,Sydney,17.0
31391,2011-06-30,Sydney,7.0
31392,2011-07-01,Sydney,19.0
31393,2011-07-02,Sydney,11.0
31394,2011-07-03,Sydney,17.0
31395,2011-07-04,Sydney,28.0
31396,2011-07-05,Sydney,28.0
31397,2011-07-06,Sydney,20.0
31398,2011-07-07,Sydney,44.0
31399,2011-07-08,Sydney,19.0
31400,2011-07-09,Sydney,24.0
31401,2011-07-10,Sydney,26.0
31402,2011-07-11,Sydney,22.0
31403,2011-07-12,Sydney,19.0
31404,2011-07-13,Sydney,20.0
31405,2011-07-14,Sydney,19.0
31406,2011-07-15,Sydney,26.0
31407,2011-07-16,Sydney,13.0
31408,2011-07-17,Sydney,11.0
31409,2011-07-18,Sydney,22.0
31410,2011-07-19,Sydney,22.0
31411,2011-07-20,Sydney,24.0
31412,2011-07-21,Sydney,22.0
31413,2011-07-22,Sydney,19.0
31414,2011-07-23,Sydney,22.0
31415,2011-07-24,Sydney,22.0
31416,2011-07-25,Sydney,13.0
31417,2011-07-26,Sydney,19.0
31418,2011-07-27,Sydney,19.0
31419,2011-07-28,Sydney,22.0
31420,2011-07-29,Sydney,17.0
31421,2011-07-30,Sydney,17.0
31422,2011-07-31,Sydney,15.0
31423,2011-08-01,Sydney,15.0
31424,2011-08-02,Sydney,19.0
31425,2011-08-03,Sydney,13.0
31426,2011-08-04,Sydney,15.0
31427,2011-08-05,Sydney,6.0
31428,2011-08-06,Sydney,0.0
31429,2011-08-07,Sydney,9.0
31430,2011-08-08,Sydney,17.0
31431,2011-08-09,Sydney,19.0
31432,2011-08-10,Sydney,9.0
31433,2011-08-11,Sydney,15.0
31434,2011-08-12,Sydney,22.0
31435,2011-08-13,Sydney,20.0
31436,2011-08-14,Sydney,7.0
31437,2011-08-15,Sydney,17.0
31438,2011-08-16,Sydney,13.0
31439,2011-08-17,Sydney,17.0
31440,2011-08-18,Sydney,28.0
31441,2011-08-19,Sydney,28.0
31442,2011-08-20,Sydney,24.0
31443,2011-08-21,Sydney,26.0
31444,2011-08-22,Sydney,20.0
31445,2011-08-23,Sydney,17.0
31446,2011-08-24,Sydney,17.0
31447,2011-08-25,Sydney,9.0
31448,2011-08-26,Sydney,19.0
31449,2011-08-27,Sydney,11.0
31450,2011-08-28,Sydney,20.0
31451,2011-08-29,Sydney,4.0
31452,2011-08-30,Sydney,15.0
31453,2011-08-31,Sydney,15.0
31454,2011-09-01,Sydney,6.0
31455,2011-09-02,Sydney,17.0
31456,2011-09-03,Sydney,15.0
31457,2011-09-04,Sydney,13.0
31458,2011-09-05,Sydney,4.0
31459,2011-09-06,Sydney,20.0
31460,2011-09-07,Sydney,28.0
31461,2011-09-08,Sydney,2.0
31462,2011-09-09,Sydney,15.0
31463,2011-09-10,Sydney,31.0
31464,2011-09-11,Sydney,28.0
31465,2011-09-12,Sydney,19.0
31466,2011-09-13,Sydney,11.0
31467,2011-09-14,Sydney,6.0
31468,2011-09-15,Sydney,19.0
31469,2011-09-16,Sydney,13.0
31470,2011-09-17,Sydney,9.0
31471,2011-09-18,Sydney,6.0
31472,2011-09-19,Sydney,11.0
31473,2011-09-20,Sydney,22.0
31474,2011-09-21,Sydney,17.0
31475,2011-09-22,Sydney,11.0
31476,2011-09-23,Sydney,15.0
31477,2011-09-24,Sydney,15.0
31478,2011-09-25,Sydney,31.0
31479,2011-09-26,Sydney,24.0
31480,2011-09-27,Sydney,9.0
31481,2011-09-28,Sydney,9.0
31482,2011-09-29,Sydney,19.0
31483,2011-09-30,Sydney,28.0
31484,2011-10-01,Sydney,2.0
31485,2011-10-02,Sydney,30.0
31486,2011-10-03,Sydney,17.0
31487,2011-10-04,Sydney,19.0
31488,2011-10-05,Sydney,20.0
31489,2011-10-06,Sydney,7.0
31490,2011-10-07,Sydney,9.0
31491,2011-10-08,Sydney,9.0
31492,2011-10-09,Sydney,11.0
31493,2011-10-10,Sydney,13.0
31494,2011-10-11,Sydney,28.0
31495,2011-10-12,Sydney,17.0
31496,2011-10-13,Sydney,2.0
31497,2011-10-14,Sydney,20.0
31498,2011-10-15,Sydney,2.0
31499,2011-10-16,Sydney,15.0
31500,2011-10-17,Sydney,24.0
31501,2011-10-18,Sydney,4.0
31502,2011-10-19,Sydney,13.0
31503,2011-10-20,Sydney,6.0
31504,2011-10-21,Sydney,11.0
31505,2011-10-22,Sydney,2.0
31506,2011-10-23,Sydney,2.0
31507,2011-10-24,Sydney,7.0
31508,2011-10-25,Sydney,26.0
31509,2011-10-26,Sydney,11.0
31510,2011-10-27,Sydney,19.0
31511,2011-10-28,Sydney,11.0
31512,2011-10-29,Sydney,4.0
31513,2011-10-30,Sydney,6.0
31514,2011-10-31,Sydney,19.0
31515,2011-11-01,Sydney,15.0
31516,2011-11-02,Sydney,15.0
31517,2011-11-03,Sydney,19.0
31518,2011-11-04,Sydney,7.0
31519,2011-11-05,Sydney,11.0
31520,2011-11-06,Sydney,6.0
31521,2011-11-07,Sydney,9.0
31522,2011-11-08,Sydney,9.0
31523,2011-11-09,Sydney,9.0
31524,2011-11-10,Sydney,11.0
31525,2011-11-11,Sydney,15.0
31526,2011-11-12,Sydney,20.0
31527,2011-11-13,Sydney,9.0
31528,2011-11-14,Sydney,13.0
31529,2011-11-15,Sydney,11.0
31530,2011-11-16,Sydney,13.0
31531,2011-11-17,Sydney,9.0
31532,2011-11-18,Sydney,4.0
31533,2011-11-19,Sydney,15.0
31534,2011-11-20,Sydney,9.0
31535,2011-11-21,Sydney,9.0
31536,2011-11-22,Sydney,7.0
31537,2011-11-23,Sydney,19.0
31538,2011-11-24,Sydney,19.0
31539,2011-11-25,Sydney,24.0
31540,2011-11-26,Sydney,28.0
31541,2011-11-27,Sydney,26.0
31542,2011-11-28,Sydney,13.0
31543,2011-11-29,Sydney,9.0
31544,2011-11-30,Sydney,17.0
31545,2011-12-01,Sydney,22.0
31546,2011-12-02,Sydney,22.0
31547,2011-12-03,Sydney,13.0
31548,2011-12-04,Sydney,20.0
31549,2011-12-05,Sydney,24.0
31550,2011-12-06,Sydney,15.0
31551,2011-12-07,Sydney,11.0
31552,2011-12-08,Sydney,4.0
31553,2011-12-09,Sydney,9.0
31554,2011-12-10,Sydney,2.0
31555,2011-12-11,Sydney,2.0
31556,2011-12-12,Sydney,20.0
31557,2011-12-13,Sydney,19.0
31558,2011-12-14,Sydney,20.0
31559,2011-12-15,Sydney,13.0
31560,2011-12-16,Sydney,15.0
31561,2011-12-17,Sydney,15.0
31562,2011-12-18,Sydney,11.0
31563,2011-12-19,Sydney,9.0
31564,2011-12-20,Sydney,20.0
31565,2011-12-21,Sydney,9.0
31566,2011-12-22,Sydney,9.0
31567,2011-12-23,Sydney,9.0
31568,2011-12-24,Sydney,15.0
31569,2011-12-25,Sydney,15.0
31570,2011-12-26,Sydney,17.0
31571,2011-12-27,Sydney,24.0
31572,2011-12-28,Sydney,20.0
31573,2011-12-29,Sydney,15.0
31574,2011-12-30,Sydney,13.0
31575,2011-12-31,Sydney,13.0
31576,2012-01-01,Sydney,17.0
31577,2012-01-02,Sydney,15.0
31578,2012-01-03,Sydney,15.0
31579,2012-01-04,Sydney,15.0
31580,2012-01-05,Sydney,11.0
31581,2012-01-06,Sydney,24.0
31582,2012-01-07,Sydney,11.0
31583,2012-01-08,Sydney,7.0
31584,2012-01-09,Sydney,22.0
31585,2012-01-10,Sydney,17.0
31586,2012-01-11,Sydney,15.0
31587,2012-01-12,Sydney,22.0
31588,2012-01-13,Sydney,15.0
31589,2012-01-14,Sydney,11.0
31590,2012-01-15,Sydney,28.0
31591,2012-01-16,Sydney,13.0
31592,2012-01-17,Sydney,20.0
31593,2012-01-18,Sydney,2.0
31594,2012-01-19,Sydney,17.0
31595,2012-01-20,Sydney,19.0
31596,2012-01-21,Sydney,13.0
31597,2012-01-22,Sydney,31.0
31598,2012-01-23,Sydney,30.0
31599,2012-01-24,Sydney,6.0
31600,2012-01-25,Sydney,7.0
31601,2012-01-26,Sydney,13.0
31602,2012-01-27,Sydney,30.0
31603,2012-01-28,Sydney,19.0
31604,2012-01-29,Sydney,20.0
31605,2012-01-30,Sydney,17.0
31606,2012-01-31,Sydney,19.0
31607,2012-02-01,Sydney,26.0
31608,2012-02-02,Sydney,17.0
31609,2012-02-03,Sydney,15.0
31610,2012-02-04,Sydney,13.0
31611,2012-02-05,Sydney,11.0
31612,2012-02-06,Sydney,24.0
31613,2012-02-07,Sydney,13.0
31614,2012-02-08,Sydney,17.0
31615,2012-02-09,Sydney,17.0
31616,2012-02-10,Sydney,17.0
31617,2012-02-11,Sydney,7.0
31618,2012-02-12,Sydney,15.0
31619,2012-02-13,Sydney,9.0
31620,2012-02-14,Sydney,6.0
31621,2012-02-15,Sydney,15.0
31622,2012-02-16,Sydney,13.0
31623,2012-02-17,Sydney,7.0
31624,2012-02-18,Sydney,13.0
31625,2012-02-19,Sydney,6.0
31626,2012-02-20,Sydney,9.0
31627,2012-02-21,Sydney,20.0
31628,2012-02-22,Sydney,13.0
31629,2012-02-23,Sydney,11.0
31630,2012-02-24,Sydney,11.0
31631,2012-02-25,Sydney,2.0
31632,2012-02-26,Sydney,11.0
31633,2012-02-27,Sydney,6.0
31634,2012-02-28,Sydney,6.0
31635,2012-02-29,Sydney,20.0
31636,2012-03-01,Sydney,17.0
31637,2012-03-02,Sydney,17.0
31638,2012-03-03,Sydney,26.0
31639,2012-03-04,Sydney,11.0
31640,2012-03-05,Sydney,17.0
31641,2012-03-06,Sydney,17.0
31642,2012-03-07,Sydney,33.0
31643,2012-03-08,Sydney,30.0
31644,2012-03-09,Sydney,13.0
31645,2012-03-10,Sydney,11.0
31646,2012-03-11,Sydney,13.0
31647,2012-03-12,Sydney,4.0
31648,2012-03-13,Sydney,13.0
