,Date,MinTemp,MaxTemp,Rainfall,Year,Month,Day
441,2009-01-15,17.727272727272727,31.664444444444456,2.071111111111111,2009,1,15
442,2009-01-16,16.73863636363637,28.962222222222216,2.191111111111111,2009,1,16
443,2009-01-17,15.168888888888889,25.908888888888885,0.6355555555555555,2009,1,17
444,2009-01-18,14.293333333333331,27.75111111111111,0.591111111111111,2009,1,18
445,2009-01-19,15.171111111111108,30.42,3.08,2009,1,19
446,2009-01-20,17.186666666666667,32.928888888888885,1.8488888888888886,2009,1,20
447,2009-01-21,17.83777777777777,31.15333333333333,3.64,2009,1,21
448,2009-01-22,19.508888888888894,30.30444444444445,2.2266666666666666,2009,1,22
449,2009-01-23,17.90222222222222,30.235555555555557,7.142222222222221,2009,1,23
450,2009-01-24,18.43555555555556,30.580000000000002,3.0666666666666655,2009,1,24
451,2009-01-25,16.37555555555556,29.297727272727276,1.2933333333333332,2009,1,25
452,2009-01-26,17.52727272727272,30.011111111111113,3.382222222222222,2009,1,26
453,2009-01-27,18.26136363636364,31.67555555555556,1.8400000000000003,2009,1,27
454,2009-01-28,19.811111111111114,33.65333333333332,1.3777777777777778,2009,1,28
455,2009-01-29,21.204444444444448,33.96666666666667,1.9911111111111113,2009,1,29
456,2009-01-30,20.375555555555554,34.26136363636365,2.3355555555555556,2009,1,30
457,2009-01-31,20.785714285714285,33.544444444444444,3.1500000000000004,2009,1,31
458,2009-02-01,20.753333333333334,32.39333333333333,2.115555555555556,2009,2,1
459,2009-02-02,20.786666666666665,31.922222222222214,1.9644444444444442,2009,2,2
460,2009-02-03,19.87333333333334,31.104444444444436,5.786666666666667,2009,2,3
461,2009-02-04,19.344444444444438,31.271111111111118,3.35,2009,2,4
462,2009-02-05,19.504545454545454,33.06744186046512,1.6954545454545453,2009,2,5
463,2009-02-06,19.54523809523809,32.90888888888889,1.7772727272727273,2009,2,6
464,2009-02-07,19.806666666666665,35.15555555555555,5.386666666666668,2009,2,7
465,2009-02-08,18.959090909090914,30.224444444444437,5.337777777777777,2009,2,8
466,2009-02-09,17.082222222222228,26.446666666666665,2.44,2009,2,9
467,2009-02-10,16.235555555555557,25.137777777777774,2.2444444444444445,2009,2,10
468,2009-02-11,15.673333333333332,25.31111111111111,2.226666666666667,2009,2,11
469,2009-02-12,15.62222222222222,25.241860465116275,3.884444444444444,2009,2,12
470,2009-02-13,15.084090909090907,24.335555555555548,6.671111111111111,2009,2,13
471,2009-02-14,15.19772727272727,25.1111111111111,9.15111111111111,2009,2,14
472,2009-02-15,16.035555555555558,26.722222222222218,13.822222222222225,2009,2,15
473,2009-02-16,16.842222222222222,26.753333333333334,6.9466666666666645,2009,2,16
474,2009-02-17,16.442222222222227,26.931111111111115,9.719999999999999,2009,2,17
475,2009-02-18,17.035555555555558,28.193333333333324,6.524444444444445,2009,2,18
476,2009-02-19,16.660000000000007,30.046666666666663,0.15111111111111114,2009,2,19
477,2009-02-20,17.831111111111106,28.595555555555556,0.6266666666666666,2009,2,20
478,2009-02-21,17.755555555555556,28.175555555555558,1.8755555555555554,2009,2,21
479,2009-02-22,16.944444444444446,27.722222222222218,3.466666666666667,2009,2,22
480,2009-02-23,16.486666666666665,30.462222222222216,2.0533333333333332,2009,2,23
481,2009-02-24,16.19555555555555,27.544444444444444,2.328888888888889,2009,2,24
482,2009-02-25,16.164444444444452,27.055555555555557,1.2222222222222223,2009,2,25
483,2009-02-26,16.31590909090909,27.908888888888892,2.2799999999999994,2009,2,26
484,2009-02-27,16.34444444444444,29.164444444444445,3.497777777777778,2009,2,27
485,2009-02-28,16.082222222222224,29.315555555555555,0.23111111111111113,2009,2,28
486,2009-03-01,17.095555555555556,27.288888888888877,0.977777777777778,2009,3,1
487,2009-03-02,17.295555555555556,27.16444444444444,0.6133333333333332,2009,3,2
488,2009-03-03,17.491111111111113,28.208888888888886,1.5422222222222224,2009,3,3
489,2009-03-04,16.111111111111114,24.362222222222226,1.9155555555555557,2009,3,4
490,2009-03-05,13.686666666666664,23.993478260869562,1.2755555555555556,2009,3,5
491,2009-03-06,12.61304347826087,24.5608695652174,1.1956521739130435,2009,3,6
492,2009-03-07,13.856521739130438,25.945652173913043,2.065217391304348,2009,3,7
493,2009-03-08,14.965217391304348,26.363043478260874,0.3217391304347826,2009,3,8
494,2009-03-09,15.208695652173915,27.365217391304355,1.7869565217391306,2009,3,9
495,2009-03-10,16.417391304347824,28.243478260869566,0.8739130434782608,2009,3,10
496,2009-03-11,16.94347826086957,27.330434782608688,0.9347826086956523,2009,3,11
497,2009-03-12,17.256521739130438,26.665217391304335,2.8826086956521744,2009,3,12
498,2009-03-13,16.89130434782608,27.608695652173914,1.365217391304348,2009,3,13
499,2009-03-14,16.593478260869563,26.310869565217395,2.404347826086957,2009,3,14
500,2009-03-15,14.563043478260875,25.560869565217384,7.508695652173913,2009,3,15
501,2009-03-16,13.763043478260867,25.221739130434784,1.5347826086956524,2009,3,16
502,2009-03-17,13.582608695652171,24.410869565217393,1.297826086956522,2009,3,17
503,2009-03-18,13.233333333333336,26.130434782608695,0.3111111111111111,2009,3,18
504,2009-03-19,13.919565217391305,28.37173913043479,0.29130434782608694,2009,3,19
505,2009-03-20,15.00869565217391,28.065217391304348,0.021739130434782608,2009,3,20
506,2009-03-21,15.082608695652173,29.523913043478263,0.6533333333333334,2009,3,21
507,2009-03-22,15.097826086956513,26.734782608695657,0.19555555555555557,2009,3,22
508,2009-03-23,14.691304347826087,26.26739130434783,0.6173913043478262,2009,3,23
509,2009-03-24,14.756521739130434,26.873333333333328,0.24565217391304345,2009,3,24
510,2009-03-25,16.05111111111111,27.302173913043486,0.7304347826086959,2009,3,25
511,2009-03-26,15.499999999999998,27.434782608695652,2.8934782608695655,2009,3,26
512,2009-03-27,14.31086956521739,26.00869565217391,0.7434782608695655,2009,3,27
513,2009-03-28,13.208695652173912,26.667391304347827,0.6043478260869565,2009,3,28
514,2009-03-29,13.504444444444443,26.73913043478261,0.2695652173913044,2009,3,29
515,2009-03-30,15.26444444444444,25.552173913043475,0.7565217391304349,2009,3,30
516,2009-03-31,15.59333333333333,25.821739130434782,4.034782608695651,2009,3,31
517,2009-04-01,15.253333333333337,26.51521739130435,6.70222222222222,2009,4,1
518,2009-04-02,15.811363636363643,27.467391304347817,7.24782608695652,2009,4,2
519,2009-04-03,16.569565217391297,25.83555555555556,5.326086956521738,2009,4,3
520,2009-04-04,13.646666666666667,22.4108695652174,7.752173913043477,2009,4,4
521,2009-04-05,13.23913043478261,23.06086956521739,1.4000000000000001,2009,4,5
522,2009-04-06,11.769565217391307,21.940000000000005,0.5565217391304347,2009,4,6
523,2009-04-07,12.615555555555556,22.717777777777783,2.0782608695652174,2009,4,7
524,2009-04-08,12.271111111111114,23.87391304347826,1.1826086956521737,2009,4,8
525,2009-04-09,12.902173913043478,24.47826086956521,1.517391304347826,2009,4,9
526,2009-04-10,12.921739130434782,24.571111111111108,1.7608695652173916,2009,4,10
527,2009-04-11,13.397777777777778,24.793333333333333,0.6434782608695652,2009,4,11
528,2009-04-12,14.217777777777776,25.47608695652174,2.569565217391304,2009,4,12
529,2009-04-13,13.97608695652174,24.808695652173913,0.982608695652174,2009,4,13
530,2009-04-14,14.484782608695651,25.42391304347826,9.68695652173913,2009,4,14
531,2009-04-15,13.233333333333329,23.356521739130436,2.243478260869565,2009,4,15
532,2009-04-16,10.565217391304348,22.966666666666665,0.24782608695652178,2009,4,16
533,2009-04-17,11.857777777777779,23.49333333333333,0.7652173913043478,2009,4,17
534,2009-04-18,12.471111111111115,23.335555555555555,1.0800000000000003,2009,4,18
535,2009-04-19,13.326666666666668,22.680434782608696,2.275555555555556,2009,4,19
536,2009-04-20,12.434782608695654,22.702173913043477,2.643478260869565,2009,4,20
537,2009-04-21,12.110869565217392,23.934782608695652,2.226086956521739,2009,4,21
538,2009-04-22,11.83478260869565,23.178260869565218,1.5521739130434782,2009,4,22
539,2009-04-23,12.277777777777779,22.606521739130436,1.4913043478260875,2009,4,23
540,2009-04-24,12.61304347826087,21.328260869565213,1.7826086956521743,2009,4,24
541,2009-04-25,13.147826086956524,21.139130434782604,4.560869565217391,2009,4,25
542,2009-04-26,11.1695652173913,19.06086956521739,5.717391304347826,2009,4,26
543,2009-04-27,8.930434782608694,18.752173913043478,2.378260869565217,2009,4,27
544,2009-04-28,8.62391304347826,19.606521739130436,1.4956521739130437,2009,4,28
545,2009-04-29,8.234782608695653,18.708695652173915,0.16086956521739132,2009,4,29
546,2009-04-30,7.497826086956523,19.45217391304348,0.5130434782608696,2009,4,30
547,2009-05-01,8.006521739130436,20.217391304347824,0.7608695652173911,2009,5,1
548,2009-05-02,8.619565217391306,21.071739130434786,0.517391304347826,2009,5,2
549,2009-05-03,8.81086956521739,21.128260869565217,1.9521739130434788,2009,5,3
550,2009-05-04,9.426086956521742,21.389130434782608,0.16956521739130434,2009,5,4
551,2009-05-05,8.81304347826087,20.95,0.8695652173913043,2009,5,5
552,2009-05-06,9.565217391304344,20.952173913043474,0.9521739130434786,2009,5,6
553,2009-05-07,9.639130434782608,20.82173913043478,0.6913043478260869,2009,5,7
554,2009-05-08,9.749999999999998,19.90888888888889,0.5043478260869566,2009,5,8
555,2009-05-09,9.564444444444446,20.906521739130433,1.7695652173913048,2009,5,9
556,2009-05-10,9.78888888888889,19.856521739130436,0.45652173913043476,2009,5,10
557,2009-05-11,9.015217391304347,20.04347826086956,1.8869565217391306,2009,5,11
558,2009-05-12,8.467391304347826,19.791304347826088,0.26956521739130435,2009,5,12
559,2009-05-13,8.458695652173914,19.61521739130435,0.46956521739130436,2009,5,13
560,2009-05-14,8.680434782608694,19.68913043478261,0.6826086956521739,2009,5,14
561,2009-05-15,9.984782608695653,20.30217391304348,0.3260869565217392,2009,5,15
562,2009-05-16,10.867391304347825,20.136956521739133,1.582608695652174,2009,5,16
563,2009-05-17,8.482608695652173,19.841304347826085,0.5869565217391305,2009,5,17
564,2009-05-18,8.29782608695652,20.05652173913043,0.11739130434782608,2009,5,18
565,2009-05-19,9.799999999999999,20.084782608695654,2.9434782608695658,2009,5,19
566,2009-05-20,10.639130434782608,20.582608695652176,7.004347826086956,2009,5,20
567,2009-05-21,11.576086956521738,20.317391304347826,9.239130434782608,2009,5,21
568,2009-05-22,9.954347826086956,19.65,5.8133333333333335,2009,5,22
569,2009-05-23,11.178260869565221,20.40434782608695,7.975555555555555,2009,5,23
570,2009-05-24,12.450000000000003,20.38913043478261,1.1155555555555554,2009,5,24
571,2009-05-25,11.484782608695653,19.582608695652176,2.6260869565217395,2009,5,25
572,2009-05-26,10.382608695652177,19.297777777777778,1.9782608695652173,2009,5,26
573,2009-05-27,9.764444444444443,18.36739130434783,0.8311111111111111,2009,5,27
574,2009-05-28,9.363043478260867,18.16739130434783,0.9347826086956522,2009,5,28
575,2009-05-29,8.643478260869566,17.897826086956517,2.343478260869565,2009,5,29
576,2009-05-30,8.417391304347825,17.9804347826087,2.3565217391304354,2009,5,30
577,2009-05-31,9.356521739130438,18.163043478260864,2.9304347826086965,2009,5,31
578,2009-06-01,10.013043478260869,17.102173913043476,1.0434782608695652,2009,6,1
579,2009-06-02,10.391304347826088,17.867391304347827,2.817391304347826,2009,6,2
580,2009-06-03,11.091304347826087,17.849999999999998,4.75111111111111,2009,6,3
581,2009-06-04,10.143478260869564,17.65869565217391,5.121739130434783,2009,6,4
582,2009-06-05,9.165217391304346,18.443478260869565,2.860869565217391,2009,6,5
583,2009-06-06,7.864444444444441,16.891304347826086,1.0044444444444443,2009,6,6
584,2009-06-07,8.069565217391304,16.73260869565218,3.0913043478260867,2009,6,7
585,2009-06-08,8.53695652173913,17.095652173913038,2.560869565217392,2009,6,8
586,2009-06-09,7.228260869565218,15.93913043478261,3.0173913043478255,2009,6,9
587,2009-06-10,7.160869565217391,15.21086956521739,2.5260869565217394,2009,6,10
588,2009-06-11,4.726666666666665,14.745652173913038,2.3244444444444445,2009,6,11
589,2009-06-12,4.39111111111111,14.48695652173913,1.0044444444444445,2009,6,12
590,2009-06-13,6.297826086956522,16.284782608695654,0.4695652173913043,2009,6,13
591,2009-06-14,6.743478260869564,16.78478260869565,1.2347826086956524,2009,6,14
592,2009-06-15,6.586956521739129,17.691304347826087,0.6799999999999998,2009,6,15
593,2009-06-16,6.395652173913043,17.171739130434784,0.9422222222222223,2009,6,16
594,2009-06-17,6.365217391304347,17.330434782608698,4.5733333333333315,2009,6,17
595,2009-06-18,6.9913043478260875,17.11304347826087,1.8577777777777786,2009,6,18
596,2009-06-19,7.386956521739131,17.073913043478257,5.465217391304346,2009,6,19
597,2009-06-20,7.815217391304344,17.169565217391305,4.3,2009,6,20
598,2009-06-21,9.369565217391301,17.610869565217392,5.106666666666665,2009,6,21
599,2009-06-22,9.444444444444445,17.849999999999998,6.826666666666665,2009,6,22
600,2009-06-23,8.06086956521739,17.002173913043475,2.8695652173913038,2009,6,23
601,2009-06-24,7.4913043478260875,17.25333333333333,2.2956521739130435,2009,6,24
602,2009-06-25,7.208888888888889,16.56086956521739,1.8,2009,6,25
603,2009-06-26,8.041304347826088,16.645652173913042,1.9111111111111112,2009,6,26
604,2009-06-27,8.988888888888889,16.528888888888886,2.6045454545454545,2009,6,27
605,2009-06-28,8.544444444444444,17.58478260869565,3.040000000000001,2009,6,28
606,2009-06-29,8.406521739130431,18.360869565217396,4.147826086956522,2009,6,29
607,2009-06-30,10.05,19.022222222222226,2.3733333333333335,2009,6,30
608,2009-07-01,9.886666666666663,17.760869565217394,5.739999999999999,2009,7,1
609,2009-07-02,8.339130434782613,16.357777777777777,2.2282608695652177,2009,7,2
610,2009-07-03,8.537777777777778,15.841304347826084,3.1043478260869564,2009,7,3
611,2009-07-04,7.478260869565219,15.953333333333335,0.8304347826086955,2009,7,4
612,2009-07-05,6.906666666666668,15.73478260869565,0.4478260869565217,2009,7,5
613,2009-07-06,5.226086956521738,15.00869565217391,0.4869565217391304,2009,7,6
614,2009-07-07,5.431111111111111,15.165217391304349,1.8266666666666664,2009,7,7
615,2009-07-08,5.630434782608695,16.13478260869565,2.6804347826086956,2009,7,8
616,2009-07-09,6.430434782608696,17.097826086956523,2.971739130434783,2009,7,9
617,2009-07-10,7.350000000000001,16.56521739130435,3.3586956521739135,2009,7,10
618,2009-07-11,8.269565217391303,16.243478260869562,3.5822222222222218,2009,7,11
619,2009-07-12,8.404347826086955,17.063043478260866,3.7022222222222214,2009,7,12
620,2009-07-13,7.934782608695652,16.23695652173912,1.7304347826086954,2009,7,13
621,2009-07-14,6.819565217391303,15.45652173913043,1.732608695652174,2009,7,14
622,2009-07-15,5.193478260869566,15.90434782608696,0.9217391304347826,2009,7,15
623,2009-07-16,6.0456521739130435,14.95,2.260869565217391,2009,7,16
624,2009-07-17,5.6499999999999995,15.897826086956519,3.7804347826086957,2009,7,17
625,2009-07-18,5.191304347826087,16.611363636363638,0.26666666666666666,2009,7,18
626,2009-07-19,6.438636363636365,17.68,4.497777777777778,2009,7,19
627,2009-07-20,7.424444444444443,18.580434782608698,2.976086956521739,2009,7,20
628,2009-07-21,7.858695652173912,19.395652173913046,2.330434782608696,2009,7,21
629,2009-07-22,9.386956521739132,18.682608695652174,1.1217391304347826,2009,7,22
630,2009-07-23,7.800000000000002,16.091304347826085,5.086956521739131,2009,7,23
631,2009-07-24,4.4586956521739145,15.717391304347824,0.8913043478260871,2009,7,24
632,2009-07-25,5.367391304347826,16.426086956521743,1.7555555555555555,2009,7,25
633,2009-07-26,6.500000000000001,15.034782608695656,0.2977777777777778,2009,7,26
634,2009-07-27,6.356521739130434,16.41521739130435,2.05,2009,7,27
635,2009-07-28,6.297826086956523,16.593478260869567,0.9521739130434783,2009,7,28
636,2009-07-29,6.86086956521739,17.233333333333334,0.7130434782608697,2009,7,29
637,2009-07-30,6.59777777777778,17.29782608695652,0.30434782608695654,2009,7,30
638,2009-07-31,6.77391304347826,17.669565217391305,1.4695652173913045,2009,7,31
639,2009-08-01,6.454347826086955,17.689130434782612,0.35652173913043483,2009,8,1
640,2009-08-02,6.280434782608695,17.710869565217386,0.6311111111111112,2009,8,2
641,2009-08-03,6.443478260869565,17.980434782608693,1.5173913043478264,2009,8,3
642,2009-08-04,7.036956521739129,17.964444444444446,0.6304347826086957,2009,8,4
643,2009-08-05,6.16222222222222,18.51521739130435,0.5608695652173913,2009,8,5
644,2009-08-06,8.039130434782606,19.55217391304348,1.3608695652173914,2009,8,6
645,2009-08-07,8.243478260869566,18.604347826086958,1.4533333333333334,2009,8,7
646,2009-08-08,5.202173913043478,17.484782608695657,0.5555555555555555,2009,8,8
647,2009-08-09,5.317391304347826,17.258695652173916,0.5555555555555556,2009,8,9
648,2009-08-10,7.115217391304347,17.68478260869565,1.0130434782608695,2009,8,10
649,2009-08-11,8.747826086956525,18.05652173913044,1.4739130434782608,2009,8,11
650,2009-08-12,8.206521739130434,18.391304347826086,3.0608695652173914,2009,8,12
651,2009-08-13,7.932608695652176,19.41304347826087,1.1695652173913047,2009,8,13
652,2009-08-14,7.878260869565218,19.760869565217394,1.56,2009,8,14
653,2009-08-15,7.5065217391304335,20.65869565217391,1.7688888888888887,2009,8,15
654,2009-08-16,8.93695652173913,20.280434782608694,1.8844444444444444,2009,8,16
655,2009-08-17,9.369565217391306,19.184782608695656,3.947826086956522,2009,8,17
656,2009-08-18,7.164444444444445,19.213333333333335,0.5422222222222223,2009,8,18
657,2009-08-19,8.017777777777779,19.739130434782606,1.4577777777777776,2009,8,19
658,2009-08-20,9.236956521739131,20.541304347826088,1.3,2009,8,20
659,2009-08-21,9.43478260869565,19.715217391304346,2.247826086956522,2009,8,21
660,2009-08-22,9.080434782608693,18.58695652173913,2.6622222222222223,2009,8,22
661,2009-08-23,9.719565217391303,21.19130434782609,1.6222222222222222,2009,8,23
662,2009-08-24,11.517777777777777,20.64666666666666,2.146666666666667,2009,8,24
663,2009-08-25,9.835555555555555,17.98478260869565,3.2217391304347816,2009,8,25
664,2009-08-26,8.47173913043478,18.552173913043475,1.7695652173913041,2009,8,26
665,2009-08-27,7.815217391304348,20.034782608695654,0.6304347826086957,2009,8,27
666,2009-08-28,8.321739130434782,21.03695652173913,1.5869565217391304,2009,8,28
667,2009-08-29,10.593478260869567,20.45,2.066666666666667,2009,8,29
668,2009-08-30,9.697777777777775,17.382608695652173,3.657777777777777,2009,8,30
669,2009-08-31,8.128260869565215,18.568888888888885,0.9869565217391305,2009,8,31
670,2009-09-01,7.782222222222222,19.082608695652176,1.2391304347826086,2009,9,1
671,2009-09-02,7.489130434782608,19.64565217391304,1.034782608695652,2009,9,2
672,2009-09-03,9.806521739130433,19.945652173913047,0.34347826086956523,2009,9,3
673,2009-09-04,9.580434782608696,19.91739130434783,2.737777777777778,2009,9,4
674,2009-09-05,8.713333333333333,18.40434782608696,3.0933333333333337,2009,9,5
675,2009-09-06,7.495652173913044,19.34,0.7111111111111111,2009,9,6
676,2009-09-07,9.795555555555556,18.819565217391304,1.4521739130434785,2009,9,7
677,2009-09-08,8.659999999999998,18.465217391304346,4.265217391304348,2009,9,8
678,2009-09-09,8.854347826086954,18.313043478260866,1.017391304347826,2009,9,9
679,2009-09-10,8.206521739130437,20.025581395348837,0.9478260869565216,2009,9,10
680,2009-09-11,8.167441860465113,22.720000000000002,2.609302325581395,2009,9,11
681,2009-09-12,10.033333333333335,25.880000000000003,2.045454545454546,2009,9,12
682,2009-09-13,11.706666666666669,23.656818181818178,0.75,2009,9,13
683,2009-09-14,9.138636363636364,20.30454545454545,0.9422222222222223,2009,9,14
684,2009-09-15,9.234883720930233,21.40681818181818,0.6454545454545454,2009,9,15
685,2009-09-16,9.997727272727273,22.83181818181819,0.3866666666666667,2009,9,16
686,2009-09-17,12.820454545454545,23.06444444444444,2.3955555555555557,2009,9,17
687,2009-09-18,11.272727272727273,21.75681818181818,4.022222222222222,2009,9,18
688,2009-09-19,10.67272727272727,21.843181818181815,0.4095238095238095,2009,9,19
689,2009-09-20,9.863636363636365,22.28,0.5534883720930233,2009,9,20
690,2009-09-21,10.05111111111111,21.297777777777775,1.4177777777777778,2009,9,21
691,2009-09-22,11.95,22.77045454545454,7.0659090909090905,2009,9,22
692,2009-09-23,12.42272727272727,19.856818181818184,4.862222222222222,2009,9,23
693,2009-09-24,11.150000000000002,20.804347826086953,1.1636363636363638,2009,9,24
694,2009-09-25,9.078260869565216,20.92173913043478,1.5434782608695652,2009,9,25
695,2009-09-26,9.556521739130435,18.063043478260877,3.7288888888888887,2009,9,26
696,2009-09-27,7.752173913043477,17.8804347826087,2.826666666666666,2009,9,27
697,2009-09-28,8.43478260869565,18.689130434782612,2.0666666666666664,2009,9,28
698,2009-09-29,7.39782608695652,19.826666666666664,1.2869565217391306,2009,9,29
699,2009-09-30,9.146666666666667,23.2,0.8173913043478261,2009,9,30
700,2009-10-01,10.606666666666666,23.754347826086963,0.39565217391304347,2009,10,1
701,2009-10-02,10.989130434782608,20.360869565217392,0.7391304347826086,2009,10,2
702,2009-10-03,11.010869565217392,18.30217391304348,2.968888888888889,2009,10,3
703,2009-10-04,9.60652173913043,18.908695652173908,3.8444444444444437,2009,10,4
704,2009-10-05,10.293181818181816,20.2195652173913,2.151111111111111,2009,10,5
705,2009-10-06,9.020454545454546,19.25,2.2000000000000006,2009,10,6
706,2009-10-07,8.453488372093023,19.295454545454547,1.5244444444444443,2009,10,7
707,2009-10-08,8.57272727272727,19.454545454545457,0.6444444444444443,2009,10,8
708,2009-10-09,8.484444444444444,19.746666666666666,0.6533333333333333,2009,10,9
709,2009-10-10,9.20888888888889,20.620000000000005,2.031111111111111,2009,10,10
710,2009-10-11,9.950000000000001,20.986666666666665,1.7511111111111113,2009,10,11
711,2009-10-12,10.431111111111107,21.267391304347832,1.0217391304347825,2009,10,12
712,2009-10-13,11.35217391304348,20.834782608695654,2.41304347826087,2009,10,13
713,2009-10-14,11.391304347826088,20.32608695652174,3.526086956521739,2009,10,14
714,2009-10-15,10.608695652173914,20.713043478260865,1.534782608695652,2009,10,15
